X,Результаты модуля (FunctionWithModule)
-4.9737,-12427.552197051898
-4.9726,-12612.097398783291
-4.9715,-12801.128669059863
-4.9704,-12994.779234534535
-4.9693,-13193.1870238925
-4.9681999999999995,-13396.494858280099
-4.9671,-13604.8506504102
-4.966,-13818.407612784058
-4.9649,-14037.32447548893
-4.9638,-14261.765714065423
-4.9627,-14491.901787956182
-4.9616,-14727.909390083805
-4.9605,-14969.971708132896
-4.9594000000000005,-15218.27869814509
-4.9582999999999995,-15473.027371071883
-4.9572,-15734.422092961433
-4.9561,-16002.674899507349
-4.955,-16278.005825709668
-4.9539,-16560.64325146315
-4.9528,-16850.824263920655
-4.9517,-17148.79503753531
-4.9506,-17454.81123273814
-4.9495000000000005,-17769.138414262896
-4.9483999999999995,-18092.052490193568
-4.9473,-18423.84017286639
-4.9462,-18764.799462842948
-4.9451,-19115.24015721942
-4.944,-19475.484383641433
-4.9429,-19845.867161455746
-4.9418,-20226.736991531507
-4.9407,-20618.45647637109
-4.9396,-21021.402972234915
-4.9384999999999994,-21435.969275112388
-4.9374,-21862.56434247784
-4.9363,-22301.61405291261
-4.9352,-22753.562005776486
-4.9341,-23218.870363281385
-4.933,-23698.02073744834
-4.9319,-24191.515124601305
-4.9308,-24699.87689021515
-4.9297,-25223.65180712593
-4.928599999999999,-25763.409150302887
-4.9275,-26319.74285158793
-4.9264,-26893.272718054523
-4.9253,-27484.645717844345
-4.9242,-28094.537337636797
-4.9231,-28723.653016158933
-4.922,-29372.729658452252
-4.9209,-30042.53723593163
-4.9198,-30733.880477613868
-4.918699999999999,-31447.60065826966
-4.9176,-32184.577489632215
-4.9165,-32945.73112125845
-4.9154,-33732.02425804585
-4.9143,-34544.46440195856
-4.9132,-35384.10622600556
-4.9121,-36252.05408910921
-4.911,-37149.46470111149
-4.9099,-38077.54994783565
-4.908799999999999,-39037.57988683575
-4.9077,-40030.885925228926
-4.9066,-41058.86419188004
-4.9055,-42122.97911704584
-4.9044,-43224.7672336267
-4.9033,-44365.841215179316
-4.9022,-45547.894167003855
-4.9011,-46772.7041878437
-4.9,-48042.13922106549
-4.8989,-49358.162215640936
-4.8978,-50722.83661878393
-4.8967,-52138.33222383304
-4.8956,-53606.931398761975
-4.8945,-55131.035722712644
-4.8934,-56713.17306010061
-4.8923,-58356.00510418318
-4.8911999999999995,-60062.33542453103
-4.8901,-61835.11805560946
-4.889,-63677.46666668929
-4.8879,-65592.66435656452
-4.8868,-67584.17412015067
-4.8857,-69655.65003788818
-4.8846,-71810.94924311513
-4.8835,-74054.14472719668
-4.8824,-76389.53904721412
-4.8812999999999995,-78821.67900651702
-4.8802,-81355.37138443938
-4.8791,-83995.69979803819
-4.878,-86748.04278585796
-4.8769,-89618.09321161239
-4.8758,-92611.87909421064
-4.8747,-95735.78597997954
-4.8736,-98996.5809832501
-4.8725,-102401.43863275873
-4.8713999999999995,-105957.96867373316
-4.8703,-109674.2459891535
-4.8692,-113558.84281866385
-4.8681,-117620.86347000847
-4.867,-121869.9817360967
-4.8659,-126316.48125061987
-4.8648,-130971.29903720027
-4.8637,-135846.0725312458
-4.8626000000000005,-140953.19038043125
-4.8614999999999995,-146305.8473592664
-4.8604,-151918.10376571634
-4.8593,-157804.94970416804
-4.8582,-163982.37469857506
-4.8571,-170467.4431241887
-4.856,-177278.3759950153
-4.8549,-184434.63969859394
-4.8538,-191957.0423299856
-4.8527000000000005,-199867.838343864
-4.8515999999999995,-208190.84231813424
-4.8505,-216951.55270528176
-4.8494,-226177.2865403346
-4.8483,-235897.32617668144
-4.8472,-246143.07923641164
-4.8461,-256948.2530896246
-4.845,-268349.0453206413
-4.8439,-280384.3517993072
-4.8428,-293095.99415501195
-4.8416999999999994,-306528.96865230147
-4.8406,-320731.718692283
-4.8395,-335756.4334180291
-4.8384,-351659.37518604187
-4.8373,-368501.23898715794
-4.8362,-386347.547260531
-4.8351,-405269.0839514674
-4.834,-425342.3721229645
-4.8329,-446650.19994970545
-4.831799999999999,-469282.2005101338
-4.8307,-493335.49145630456
-4.8296,-518915.38139554113
-4.8285,-546136.1506713486
-4.8274,-575121.9152040302
-4.8263,-606007.5831555363
-4.8252,-638939.9154424691
-4.8241,-674078.7025564662
-4.823,-711598.0717907809
-4.821899999999999,-751687.9408460822
-4.8208,-794555.6359338175
-4.8197,-840427.6949572203
-4.8186,-889551.8791713901
-4.8175,-942199.4199731856
-4.8164,-998667.5312070114
-4.8153,-1059282.2216822947
-4.8142,-1124401.4475733358
-4.8131,-1194418.6501245082
-4.811999999999999,-1269766.730747046
-4.8109,-1350922.5233201024
-4.8098,-1438411.8324911706
-4.8087,-1532815.117214863
-4.8076,-1634773.910955074
-4.8065,-1744998.0841954271
-4.8054,-1864274.0715427638
-4.8043,-1993474.2052060405
-4.8032,-2133567.319524647
-4.8021,-2285630.8181460733
-4.801,-2450864.427184173
-4.7999,-2630605.8951636245
-4.7988,-2826348.9448901936
-4.7977,-3039763.834958276
-4.7966,-3272720.9510708284
-4.7955,-3527317.921727484
-4.7943999999999996,-3805910.8416073374
-4.7933,-4111150.2921562227
-4.7922,-4446022.976205447
-4.7911,-4813899.936458279
-4.79,-5218592.51205172
-4.7889,-5664417.410085416
-4.7878,-6156272.538712129
-4.7867,-6699725.575882967
-4.7856,-7301117.646628324
-4.7844999999999995,-7967684.968732503
-4.7834,-8707701.923056308
-4.7823,-9530649.73738007
-4.7812,-1.0447415875347761E7
-4.7801,-1.1470530337997211E7
-4.779,-1.2614446469265265E7
-4.7779,-1.3895875579045795E7
-4.7768,-1.5334186847989012E7
-4.7757,-1.6951886673596468E7
-4.7745999999999995,-1.8775195007874515E7
-4.7735,-2.0834740518762928E7
-4.7724,-2.316640183658868E7
-4.7713,-2.5812329058640495E7
-4.7702,-2.8822188522427607E7
-4.7691,-3.2254685207598347E7
-4.768,-3.6179431769176506E7
-4.7669,-4.06792521862236E7
-4.7658000000000005,-4.585303273786124E7
-4.7646999999999995,-5.1819265398122415E7
-4.7636,-5.872047136676257E7
-4.7625,-6.672874888007136E7
-4.7614,-7.605276457409845E7
-4.7603,-8.694660830697916E7
-4.7592,-9.972106699361464E7
-4.7581,-1.1475805705104224E8
-4.757,-1.3252920648101173E8
-4.7559000000000005,-1.5361992356990832E8
-4.7547999999999995,-1.7876076878905615E8
-4.7537,-2.088686166146768E8
-4.7526,-2.45101038118692E8
-4.7515,-2.889286769256055E8
-4.7504,-3.4223231543975145E8
-4.7493,-4.074341147338069E8
-4.7482,-4.8767658762828416E8
-4.7471,-5.870688914687184E8
-4.746,-7.110290403563883E8
-4.7448999999999995,-8.667642790010628E8
-4.7438,-1.063952775166234E9
-4.7427,-1.3157222908561513E9
-4.7416,-1.64007274300325E9
-4.7405,-2.0619716387120245E9
-4.7394,-2.6164850079822598E9
-4.7383,-3.353527970382574E9
-4.7372,-4.3451933683595085E9
-4.7361,-5.69726261922147E9
-4.734999999999999,-7.56764224101943E9
-4.7339,-1.0196529455668676E10
-4.7328,-1.3956935599591755E10
-4.7317,-1.944151071476474E10
-4.7306,-2.761605778935814E10
-4.7295,-4.009968842680595E10
-4.7284,-5.969453046530349E10
-4.7273,-9.142809024328523E10
-4.7262,-1.4469967141677466E11
-4.725099999999999,-2.3793648987625406E11
-4.724,-4.093225865592968E11
-4.7229,-7.433380399615664E11
-4.7218,-1.4422018301963809E12
-4.7207,-3.039023455942779E12
-4.7196,-7.120602220132321E12
-4.7185,-1.9216519174267453E13
-4.7174,-6.319508340292475E13
-4.7163,-2.7951568179633678E14
-4.715199999999999,-2.0271796614663078E15
-4.7141,-3.9856397472653768E16
-4.713,-1.9216427532505534E19
-4.7119,-7.315662427059438E19
-4.7108,-6.2131652887948192E16
-4.7097,-2.6457163365206955E15
-4.7086,-3.380671895545802E14
-4.7075,-7.326871859513944E13
-4.7064,-2.1688291336664848E13
-4.705299999999999,-7.88819189478019E12
-4.7042,-3.320944938028593E12
-4.7031,-1.5596101018809827E12
-4.702,-7.972481434917732E11
-4.7009,-4.3608586327977356E11
-4.6998,-2.5209866961775052E11
-4.6987,-1.5260309403928058E11
-4.6975999999999996,-9.604166637722833E10
-4.6965,-6.249354051653764E10
-4.6954,-4.185551670187631E10
-4.6943,-2.875017098755137E10
-4.6932,-2.0193192618223785E10
-4.6921,-1.4466701596178389E10
-4.691,-1.0549403029480524E10
-4.6899,-7.816464156337716E9
-4.6888,-5.875671451170055E9
-4.6876999999999995,-4.475073712880077E9
-4.6866,-3.449401122384711E9
-4.6855,-2.6881613534949865E9
-4.6844,-2.1161890700754087E9
-4.6833,-1.6815295768968875E9
-4.6822,-1.3477407679378157E9
-4.6811,-1.0889126820554812E9
-4.68,-8.863908955598121E8
-4.6789,-7.265872027724038E8
-4.6777999999999995,-5.994955946540114E8
-4.6767,-4.976727623449022E8
-4.6756,-4.1552891531140035E8
-4.6745,-3.4882866078746456E8
-4.6734,-2.9433585367350596E8
-4.6723,-2.4955827422977653E8
-4.6712,-2.1256228636489427E8
-4.6701,-1.8183706099923828E8
-4.669,-1.5619424755777124E8
-4.6678999999999995,-1.346932312434008E8
-4.6668,-1.1658501885145926E8
-4.6657,-1.0126979990685993E8
-4.6646,-8.826462577686769E7
-4.6635,-7.717863065633306E7
-4.6624,-6.769391414690083E7
-4.6613,-5.955070269184271E7
-4.6602,-5.253576571428761E7
-4.6591000000000005,-4.647332270319671E7
-4.6579999999999995,-4.121786795260893E7
-4.6569,-3.6648479931114495E7
-4.6558,-3.2664286248627573E7
-4.6547,-2.918083276929616E7
-4.6536,-2.6127163650149483E7
-4.6525,-2.3443463045306243E7
-4.6514,-2.1079142589815464E7
-4.6503,-1.8991284248759363E7
-4.6492,-1.7143367659260068E7
-4.6480999999999995,-1.5504226159779347E7
-4.647,-1.4047187373311903E7
-4.6459,-1.2749363295110753E7
-4.6448,-1.1591061937109793E7
-4.6437,-1.0555298156385398E7
-4.6426,-9627385.690407734
-4.6415,-8794595.900770234
-4.6404,-8045871.491461309
-4.6393,-7371585.672506932
-4.638199999999999,-6763339.00465343
-4.6371,-6213787.578446131
-4.636,-5716497.323690892
-4.6349,-5265820.169393927
-4.6338,-4856788.523892733
-4.6327,-4485025.154996777
-4.6316,-4146666.047922371
-4.6305,-3838294.226477404
-4.6294,-3556882.857639769
-4.628299999999999,-3299746.2352070734
-4.6272,-3064497.4656452527
-4.6261,-2849011.867494641
-4.625,-2651395.251902642
-4.6239,-2469956.3817571923
-4.6228,-2303183.0152386054
-4.6217,-2149721.030143668
-4.6206,-2008356.2011835733
-4.6195,-1877998.266136451
-4.618399999999999,-1757666.9703136797
-4.6173,-1646479.8239810225
-4.6162,-1543641.3455427443
-4.6151,-1448433.5956255745
-4.614,-1360207.8346096063
-4.6129,-1278377.15946395
-4.6118,-1202409.9955889673
-4.6107,-1131824.336299525
-4.6096,-1066182.6370557067
-4.608499999999999,-1005087.2839380992
-4.6074,-948176.5664933169
-4.6063,-895121.0942033603
-4.6052,-845620.6036935075
-4.6041,-799401.1105620853
-4.603,-756212.3655648141
-4.6019,-715825.5799406216
-4.6008,-678031.3890439642
-4.5997,-642638.0272451243
-4.5986,-609469.6903571527
-4.5975,-578365.064716698
-4.5964,-549176.0045426057
-4.5953,-521766.3413758357
-4.5942,-496010.81130603893
-4.5931,-471794.0873542541
-4.592,-449009.9058378407
-4.5908999999999995,-427560.2768210158
-4.5898,-407354.76987564104
-4.5887,-388309.86736208276
-4.5876,-370348.3783075056
-4.5865,-353398.9067221869
-4.5854,-337395.3688689216
-4.5843,-322276.5545950806
-4.5832,-307985.72836294863
-4.5821,-294470.26607944275
-4.5809999999999995,-281681.32423858857
-4.5799,-269573.5382558315
-4.5788,-258104.7471978678
-4.5777,-247235.74240036463
-4.5766,-236930.0377223034
-4.5755,-227153.65941446778
-4.5744,-217874.95378324031
-4.5733,-209064.41101255678
-4.5722,-200694.50366926196
-4.5710999999999995,-192739.53856210606
-4.57,-185175.52075451062
-4.5689,-177980.02864734177
-4.5678,-171132.09915228025
-4.5667,-164612.12206959972
-4.5656,-158401.74286827678
-4.5645,-152483.77314160657
-4.5634,-146842.10807937064
-4.5623000000000005,-141461.65035860162
-4.5611999999999995,-136328.23990992358
-4.5601,-131428.58906614248
-4.559,-126750.22264418578
-4.5579,-122281.42255224999
-4.5568,-118011.17655010594
-4.5557,-113929.1308237516
-4.5546,-110025.54606534605
-4.5535,-106291.25677638469
-4.5524000000000004,-102717.633536623
-4.5512999999999995,-99296.54800338986
-4.5502,-96020.34042621261
-4.5491,-92881.78947979026
-4.548,-89874.08423524258
-4.5469,-86990.79810443328
-4.5458,-84225.86460612706
-4.5447,-81573.5548151678
-4.5436,-79028.45636732155
-4.5425,-76585.45390284684
-4.541399999999999,-74239.71084132085
-4.5403,-71986.65238899215
-4.5392,-69821.94968772212
-4.5381,-67741.50502199277
-4.537,-65741.43800690513
-4.5359,-63818.0726862689
-4.5348,-61967.925475369186
-4.5337,-60187.69388810911
-4.5326,-58474.24599285676
-4.531499999999999,-56824.610545612704
-4.5304,-55235.96775304634
-4.5293,-53705.640621485814
-4.5282,-52231.086851356704
-4.5271,-50809.89123948677
-4.526,-49439.75855457209
-4.5249,-48118.50685363266
-4.5238,-46844.06120965392
-4.5227,-45614.44782280093
-4.521599999999999,-44427.78848958381
-4.5205,-43282.29540623116
-4.5194,-42176.266284182464
-4.5183,-41108.079757264604
-4.5172,-40076.19106148966
-4.5161,-39079.127969815454
-4.515,-38115.4869654198
-4.5139,-37183.92963819939
-4.5128,-36283.17929026163
-4.511699999999999,-35412.017737160844
-4.5106,-34569.282292550626
-4.5095,-33753.86292473072
-4.5084,-32964.69957440802
-4.5073,-32200.779623649996
-4.5062,-31461.13550672447
-4.5051,-30744.84245412556
-4.504,-30051.01636166161
-4.5029,-29378.81177702449
-4.501799999999999,-28727.419996751683
-4.5007,-28096.067266966766
-4.4996,-27484.01308168884
-4.4985,-26890.548572943124
-4.4974,-26314.99498723456
-4.4963,-25756.702243321688
-4.4952,-25215.047566541052
-4.4940999999999995,-24689.43419523137
-4.493,-24179.29015509297
-4.4919,-23684.067097571256
-4.4908,-23203.239198608804
-4.4897,-22736.30211432124
-4.4886,-22282.771990380745
-4.4875,-21842.184522077827
-4.4864,-21414.094062222932
-4.4853,-20998.072774217842
-4.4841999999999995,-20593.709827793195
-4.4831,-20200.61063505419
-4.482,-19818.396124620827
-4.4809,-19446.702051783115
-4.4798,-19085.178342707368
-4.4787,-18733.488470854896
-4.4776,-18391.30886387583
-4.4765,-18058.32833934658
-4.4754,-17734.2475678107
-4.4742999999999995,-17418.77856167515
-4.4732,-17111.64418859634
-4.4721,-16812.577708067085
-4.471,-16521.32232999367
-4.4699,-16237.630794114593
-4.4688,-15961.264969183401
-4.4677,-15691.99547089521
-4.4666,-15429.601297594883
-4.4655,-15173.869482859114
-4.4643999999999995,-14924.594764092582
-4.4633,-14681.579266330109
-4.4622,-14444.632200475202
-4.4611,-14213.569575255251
-4.46,-13988.213922204777
-4.4589,-13768.394033031429
-4.4578,-13553.944708751827
-4.4567,-13344.70652001712
-4.4556000000000004,-13140.525578080795
-4.4544999999999995,-12941.253315887428
-4.4534,-12746.746278794579
-4.4523,-12556.865924455931
-4.4512,-12371.478431431007
-4.4501,-12190.454516098833
-4.449,-12013.669257480493
-4.4479,-11841.00192959556
-4.4468,-11672.335840994889
-4.4457,-11507.558181132654
-4.444599999999999,-11346.559873255468
-4.4435,-11189.235433507753
-4.4424,-11035.482835958726
-4.4413,-10885.203383282973
-4.4402,-10738.301582829585
-4.4391,-10594.68502783492
-4.438,-10454.264283542852
-4.4369,-10316.952778009667
-4.4358,-10182.666697381357
-4.434699999999999,-10051.32488544084
-4.4336,-9922.84874723505
-4.4325,-9797.162156595952
-4.4314,-9674.191367386244
-4.4303,-9553.864928301055
-4.4292,-9436.113601069968
-4.4281,-9320.870281909622
-4.427,-9208.069926084378
-4.4259,-9097.649475439022
-4.424799999999999,-8989.547788774431
-4.4237,-8883.705574944459
-4.4226,-8780.065328553344
-4.4215,-8678.571268146312
-4.4204,-8579.169276782903
-4.4193,-8481.806844894041
-4.4182,-8386.43301532456
-4.4171,-8292.99833046923
-4.416,-8201.454781414495
-4.414899999999999,-8111.7557590007955
-4.4138,-8023.856006727173
-4.4127,-7937.711575418364
-4.4116,-7853.279779585155
-4.4105,-7770.519155404695
-4.4094,-7689.389420256456
-4.4083,-7609.8514337485885
-4.4072,-7531.867160175033
-4.4061,-7455.399632344161
-4.404999999999999,-7380.412916724085
-4.4039,-7306.8720798516915
-4.4028,-7234.743155953154
-4.4017,-7163.993115729518
-4.4006,-7094.589836259276
-4.3995,-7026.502071973947
-4.3984,-6959.699426664404
-4.3972999999999995,-6894.152326477196
-4.3962,-6829.831993861568
-4.3951,-6766.710422430315
-4.394,-6704.760352698865
-4.3929,-6643.955248667949
-4.3918,-6584.269275217566
-4.3907,-6525.677276280873
-4.3896,-6468.15475376772
-4.3885,-6411.677847209492
-4.3873999999999995,-6356.223314097086
-4.3863,-6301.7685108865
-4.3852,-6248.291374645546
-4.3841,-6195.7704053187745
-4.383,-6144.184648585988
-4.3819,-6093.51367929292
-4.3808,-6043.737585432379
-4.3797,-5994.8369526553915
-4.3786,-5946.792849292219
-4.3774999999999995,-5899.586811864991
-4.3764,-5853.2008310734145
-4.3753,-5807.617338235912
-4.3742,-5762.81919217016
-4.3731,-5718.789666496107
-4.372,-5675.512437346659
-4.3709,-5632.971571470888
-4.3698,-5591.151514715725
-4.3687,-5550.037080872157
-4.3675999999999995,-5509.613440873299
-4.3665,-5469.866112330942
-4.3654,-5430.78094939915
-4.3643,-5392.344132952878
-4.3632,-5354.542161070326
-4.3621,-5317.361839808423
-4.361,-5280.790274260835
-4.3599,-5244.81485988878
-4.3588000000000005,-5209.42327411472
-4.3576999999999995,-5174.603468169815
-4.3566,-5140.343659186538
-4.3555,-5106.632322526995
-4.3544,-5073.458184339962
-4.3533,-5040.810214337468
-4.3522,-5008.67761878414
-4.3511,-4977.049833691397
-4.35,-4945.916518209809
-4.3489,-4915.267548212426
-4.347799999999999,-4885.093010062571
-4.3467,-4855.383194560205
-4.3456,-4826.128591059734
-4.3445,-4797.319881754538
-4.3434,-4768.9479361216145
-4.3423,-4741.003805521242
-4.3412,-4713.478717946532
-4.3401,-4686.364072917192
-4.339,-4659.651436513238
-4.337899999999999,-4633.332536543423
-4.3368,-4607.399257844165
-4.3357,-4581.843637703978
-4.3346,-4556.657861409881
-4.3335,-4531.834257911142
-4.3324,-4507.3652955963325
-4.3313,-4483.243578180305
-4.3302,-4459.461840696831
-4.3291,-4436.012945593763
-4.327999999999999,-4412.889878926763
-4.3269,-4390.085746648879
-4.3258,-4367.593770991992
-4.3247,-4345.407286937571
-4.3236,-4323.519738773477
-4.3225,-4301.924676733862
-4.3214,-4280.615753719248
-4.3203,-4259.5867220943255
-4.3192,-4238.831430560522
-4.318099999999999,-4218.343821100735
-4.317,-4198.1179259943
-4.3159,-4178.147864898664
-4.3148,-4158.427841996834
-4.3137,-4138.952143207036
-4.3126,-4119.715133453244
-4.3115,-4100.711253994039
-4.3104,-4081.9350198079705
-4.3093,-4063.3810170331435
-4.308199999999999,-4045.0439004592636
-4.3071,-4026.9183910704737
-4.306,-4008.9992736364447
-4.3049,-3991.281394350877
-4.3038,-3973.759658514928
-4.3027,-3956.429028264259
-4.3016,-3939.284520338037
-4.3004999999999995,-3922.3212038881475
-4.2994,-3905.5341983273124
-4.298299999999999,-3888.918671214397
-4.2972,-3872.469836175702
-4.2961,-3856.1829508603973
-4.295,-3840.0533149293033
-4.2939,-3824.076268075161
-4.2928,-3808.2471880732824
-4.2917,-3792.56148886146
-4.2905999999999995,-3777.0146186475667
-4.2895,-3761.6020580438903
-4.2884,-3746.31931822688
-4.2873,-3731.1619391213235
-4.2862,-3716.1254876075213
-4.2851,-3701.205555750698
-4.284,-3686.3977590513146
-4.2829,-3671.697734715372
-4.2818,-3657.1011399436575
-4.2806999999999995,-3642.603650238813
-4.2796,-3628.2009577294793
-4.2785,-3613.888769510189
-4.2774,-3599.662805996483
-4.2763,-3585.51879929397
-4.2752,-3571.4524915806237
-4.2741,-3557.4596335012843
-4.273,-3543.5359825736978
-4.2719,-3529.6773016049087
-4.2707999999999995,-3515.8793571175092
-4.2697,-3502.137917784611
-4.2686,-3488.4487528729856
-4.2675,-3474.807630693261
-4.2664,-3461.2103170567298
-4.2653,-3447.6525737376846
-4.2642,-3434.1301569406246
-4.2631,-3420.6388157716488
-4.262,-3407.174290713128
-4.2608999999999995,-3393.7323121009767
-4.2598,-3380.3085986039055
-4.2587,-3366.898855703584
-4.2576,-3353.498774175508
-4.2565,-3340.1040285693734
-4.2554,-3326.7102756884506
-4.2543,-3313.313153067317
-4.2532,-3299.9082774471535
-4.2521,-3286.491243247923
-4.2509999999999994,-3273.0576210367335
-4.2499,-3259.6029559918284
-4.2488,-3246.122766361242
-4.2477,-3232.6125419157697
-4.2466,-3219.0677423953775
-4.2455,-3205.483795948359
-4.2444,-3191.856097562701
-4.2433,-3178.1800074889056
-4.2422,-3164.4508496536196
